Transaction ID,User ID,Transaction Date,Transaction Time,Product ID,Product Price,Quantity,Discount Applied,Payment Method,User Age,User Gender,User Location,User Membership Status,Device Used,Referral Source,Transaction Status,User Tenure,Product Category,Amount
27780,22319,2023-05-01,06:20:59,1016,124.1,2,5,Credit Card,64,Male,Athens,Regular,Mobile,Referral,Completed,7,Books,248.2
27781,7059,2023-11-10,05:28:35,1038,134.2,2,30,Credit Card,54,Male,Athens,Premium,Desktop,Social Media,Completed,57,Sports,268.4
27782,12134,2023-04-09,00:56:40,1064,104.7,3,5,Credit Card,41,Female,Athens,Regular,Mobile,Social Media,Completed,51,Clothing,314.1
27783,14347,2023-01-16,07:41:27,1021,135.1,1,20,Credit Card,23,Female,Athens,Premium,Mobile,Referral,Completed,37,Clothing,135.1
27784,22824,2023-10-01,06:59:46,1058,136.2,3,20,Credit Card,50,Male,Athens,Premium,Desktop,Referral,Completed,58,Clothing,408.59999999999997
27785,15988,2023-12-07,06:58:19,1040,106.3,1,5,Credit Card,50,Male,Athens,Regular,Desktop,Referral,Completed,27,Clothing,106.3
27786,11757,2023-08-17,13:01:02,1037,60.65,4,25,Credit Card,39,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,30,Books,242.6
27787,23098,2023-12-16,04:37:17,1061,104.6,1,5,Credit Card,26,Male,Athens,Regular,Mobile,Social Media,Completed,24,Sports,104.6
27788,19570,2023-09-17,19:05:44,1066,88.4,2,5,Credit Card,61,Female,Heraklion,Regular,Desktop,Organic,Completed,3,Clothing,176.8
27789,21704,2023-12-01,17:26:38,1092,113.0,2,25,Credit Card,47,Male,Athens,Premium,Mobile,Social Media,Completed,51,Clothing,226.0
27790,20979,2023-09-05,18:14:48,1011,54.1,2,5,Credit Card,55,Male,Athens,Premium,Mobile,Social Media,Completed,16,Clothing,108.2
27791,8124,2023-08-23,15:10:58,1086,146.7,2,5,Credit Card,33,Female,Athens,Regular,Mobile,Social Media,Completed,35,Home & Kitchen,293.4
27792,13206,2023-04-30,15:03:09,1027,143.6,2,20,Credit Card,43,Male,Athens,Premium,Mobile,Social Media,Completed,28,Home & Kitchen,287.2
27793,19692,2023-08-29,04:00:28,1064,107.0,2,10,Credit Card,21,Male,Athens,Regular,Mobile,Social Media,Completed,48,Sports,214.0
27794,27587,2023-08-23,15:28:36,1009,69.45,4,15,Credit Card,44,Female,Patras,Premium,Desktop,Social Media,Completed,2,Clothing,277.8
27795,19372,2023-05-13,18:16:35,1028,134.2,2,20,Credit Card,52,Female,Athens,Premium,Desktop,Social Media,Completed,17,Clothing,268.4
27796,20017,2023-09-27,19:53:37,1052,94.79,2,10,PayPal,42,Male,Heraklion,Regular,Mobile,Social Media,Completed,20,Clothing,189.58
27797,22367,2023-09-10,22:26:06,1052,90.99000000000001,1,5,Credit Card,56,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,58,Clothing,90.99000000000001
27798,14149,2023-12-20,07:39:14,1068,116.1,3,30,Credit Card,34,Male,Athens,Premium,Desktop,Referral,Completed,51,Electronics,348.29999999999995
27799,20135,2023-12-10,13:48:46,1070,64.8,2,5,Credit Card,38,Male,Heraklion,Premium,Mobile,Social Media,Completed,40,Sports,129.6
27800,1926,2023-01-15,14:58:57,1035,89.05,3,0,Debit Card,68,Male,Heraklion,Regular,Mobile,Social Media,Completed,56,Home & Kitchen,267.15
27801,9474,2023-12-06,16:52:24,1006,114.7,4,0,Credit Card,29,Male,Athens,Regular,Mobile,Social Media,Completed,23,Clothing,458.8
27802,1379,2023-12-12,15:21:54,1043,111.4,4,5,Credit Card,49,Female,Athens,Regular,Mobile,Organic,Completed,32,Electronics,445.6
27803,23118,2023-07-14,17:31:32,1069,133.2,2,5,Credit Card,65,Male,Athens,Regular,Desktop,Social Media,Pending,38,Electronics,266.4
27804,15233,2023-12-28,12:11:41,1040,98.3,3,25,Credit Card,24,Male,Athens,Premium,Mobile,Social Media,Completed,3,Books,294.9
27805,18781,2023-03-03,16:57:50,1001,88.19,2,5,Debit Card,64,Male,Heraklion,Premium,Mobile,Social Media,Completed,16,Sports,176.38
27806,21169,2023-02-11,15:30:43,1087,89.89,2,20,Credit Card,37,Male,Heraklion,Premium,Mobile,Social Media,Completed,31,Clothing,179.78
27807,11280,2023-12-12,06:27:50,1062,157.3,2,5,Credit Card,19,Female,Athens,Regular,Desktop,Referral,Completed,34,Clothing,314.6
27808,20411,2023-11-26,01:48:37,1098,111.0,2,5,Credit Card,24,Male,Athens,Regular,Mobile,Social Media,Completed,29,Home & Kitchen,222.0
27809,10035,2023-06-23,00:28:21,1007,97.6,3,15,Credit Card,55,Male,Heraklion,Regular,Desktop,Social Media,Completed,35,Electronics,292.79999999999995
27810,16189,2023-12-13,07:33:25,1048,117.45,2,5,Credit Card,18,Male,Patras,Premium,Mobile,Organic,Canceled,11,Sports,234.9
27811,5150,2023-04-07,18:37:22,1073,64.1,4,5,Credit Card,21,Female,Athens,Premium,Mobile,Social Media,Completed,3,Clothing,256.4
27812,22042,2023-12-18,11:28:34,1083,67.39,1,25,Debit Card,44,Male,Chalkida,Premium,Desktop,Social Media,Completed,42,Home & Kitchen,67.39
27813,19330,2023-10-09,04:38:08,1073,87.39,2,25,Credit Card,51,Male,Thessaloniki,Premium,Desktop,Organic,Completed,55,Sports,174.78
27814,18102,2023-11-25,00:32:42,1036,126.2,3,5,Credit Card,46,Male,Athens,Regular,Mobile,Social Media,Completed,47,Home & Kitchen,378.6
27815,8448,2023-08-22,14:11:40,1064,107.5,3,25,Credit Card,61,Female,Athens,Premium,Mobile,Social Media,Completed,1,Clothing,322.5
27816,28257,2023-12-01,17:33:40,1036,145.6,2,0,Credit Card,40,Female,Athens,Premium,Desktop,Social Media,Completed,35,Clothing,291.2
27817,24816,2023-01-23,03:00:38,1044,146.7,1,30,Credit Card,48,Male,Athens,Premium,Desktop,Social Media,Completed,36,Home & Kitchen,146.7
27818,4470,2023-08-21,20:18:04,1047,95.3,1,5,Credit Card,67,Female,Thessaloniki,Regular,Mobile,Social Media,Completed,4,Home & Kitchen,95.3
27819,6280,2023-08-21,08:16:51,1074,161.9,3,25,Credit Card,68,Female,Athens,Premium,Mobile,Social Media,Completed,7,Sports,485.70000000000005
27820,7667,2023-01-15,05:29:13,1042,142.7,4,0,Credit Card,51,Male,Athens,Regular,Mobile,Social Media,Completed,18,Sports,570.8
27821,22279,2023-09-22,02:54:20,1095,161.0,2,30,Credit Card,40,Male,Athens,Premium,Desktop,Social Media,Completed,59,Home & Kitchen,322.0
27822,26554,2023-09-30,05:26:53,1010,195.6,2,5,Credit Card,24,Male,Athens,Regular,Mobile,Social Media,Canceled,4,Home & Kitchen,391.2
27823,26484,2023-02-14,22:25:56,1006,103.4,2,0,Credit Card,28,Female,Athens,Premium,Desktop,Social Media,Completed,23,Home & Kitchen,206.8
27824,8502,2023-01-27,02:45:29,1097,143.8,2,5,Debit Card,24,Male,Athens,Premium,Mobile,Social Media,Completed,16,Clothing,287.6
27825,19825,2023-02-01,22:12:26,1068,121.7,2,5,Credit Card,69,Female,Athens,Premium,Mobile,Social Media,Completed,12,Clothing,243.4
27826,21816,2023-12-18,17:00:21,1005,119.6,2,5,Credit Card,36,Female,Athens,Regular,Desktop,Referral,Pending,29,Clothing,239.2
27827,2032,2023-09-05,16:06:44,1036,67.25,2,5,Credit Card,25,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,50,Clothing,134.5
27828,24251,2023-12-11,00:15:24,1057,125.8,2,5,Debit Card,52,Male,Athens,Regular,Desktop,Social Media,Completed,59,Clothing,251.6
27829,14253,2023-09-09,07:51:33,1000,129.3,2,5,Debit Card,67,Male,Patras,Premium,Desktop,Social Media,Completed,39,Clothing,258.6
27830,13001,2023-01-16,06:43:42,1082,100.64999999999999,2,25,Credit Card,38,Male,Chalkida,Premium,Desktop,Organic,Completed,16,Sports,201.29999999999998
27831,13223,2023-10-10,14:40:19,1089,54.0,3,0,Credit Card,19,Male,Patras,Regular,Desktop,Social Media,Completed,12,Home & Kitchen,162.0
27832,11855,2023-08-24,17:27:19,1082,110.05,2,0,Credit Card,50,Male,Heraklion,Premium,Desktop,Social Media,Pending,18,Home & Kitchen,220.1
27833,1167,2023-09-17,03:30:10,1047,138.05,1,5,Debit Card,68,Male,Thessaloniki,Regular,Mobile,Social Media,Completed,55,Home & Kitchen,138.05
27834,28989,2023-12-09,21:38:43,1026,76.95,2,15,Credit Card,49,Male,Heraklion,Regular,Mobile,Organic,Completed,4,Clothing,153.9
27835,9202,2023-10-09,00:26:42,1025,137.1,4,5,Credit Card,46,Male,Athens,Premium,Desktop,Social Media,Completed,48,Clothing,548.4
27836,17323,2023-09-15,06:49:49,1062,121.6,2,5,Credit Card,18,Female,Athens,Regular,Desktop,Social Media,Pending,24,Electronics,243.2
27837,4652,2023-01-21,19:06:59,1098,56.39,2,0,Credit Card,38,Female,Thessaloniki,Premium,Mobile,Social Media,Completed,49,Clothing,112.78
27838,13744,2023-01-14,00:36:32,1014,155.6,2,15,Credit Card,45,Female,Athens,Regular,Mobile,Social Media,Completed,57,Clothing,311.2
27839,2070,2023-08-30,12:49:38,1061,90.05,2,5,Credit Card,45,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,12,Electronics,180.1
27840,20292,2023-12-02,19:44:15,1095,75.3,2,5,Credit Card,47,Female,Athens,Premium,Mobile,Social Media,Completed,12,Books,150.6
27841,22063,2023-12-15,15:54:59,1052,132.0,2,5,Debit Card,27,Male,Athens,Premium,Mobile,Social Media,Completed,11,Clothing,264.0
27842,24079,2023-01-19,13:38:14,1049,116.7,2,0,Credit Card,24,Male,Athens,Regular,Mobile,Social Media,Completed,12,Home & Kitchen,233.4
27843,27999,2023-09-10,17:54:24,1012,95.1,1,5,Debit Card,66,Female,Athens,Premium,Mobile,Social Media,Completed,36,Sports,95.1
27844,28294,2023-09-18,06:34:44,1023,97.1,2,5,Credit Card,48,Male,Athens,Regular,Desktop,Organic,Completed,6,Sports,194.2
27845,2587,2023-12-16,06:06:48,1049,145.0,2,30,Credit Card,40,Male,Athens,Premium,Desktop,Social Media,Completed,9,Home & Kitchen,290.0
27846,8337,2023-12-07,21:04:51,1009,74.79,2,5,Credit Card,37,Female,Heraklion,Premium,Desktop,Social Media,Completed,4,Clothing,149.58
27847,4793,2023-06-04,16:20:15,1035,98.45,2,5,Credit Card,26,Male,Chalkida,Regular,Desktop,Social Media,Completed,39,Sports,196.9
27848,28687,2023-08-28,04:42:52,1050,108.4,2,25,Credit Card,61,Male,Athens,Premium,Desktop,Social Media,Completed,42,Electronics,216.8
27849,16173,2023-06-23,21:55:17,1055,144.8,3,15,Credit Card,33,Male,Athens,Regular,Desktop,Social Media,Completed,46,Home & Kitchen,434.40000000000003
27850,24716,2023-12-24,01:24:39,1098,77.4,3,5,Credit Card,33,Male,Athens,Regular,Mobile,Social Media,Completed,42,Electronics,232.20000000000002
27851,5594,2023-12-23,00:45:53,1087,89.64999999999999,2,5,Debit Card,32,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,33,Sports,179.29999999999998
27852,22349,2023-07-12,16:10:39,1017,153.1,2,5,PayPal,57,Male,Athens,Premium,Mobile,Social Media,Completed,23,Electronics,306.2
27853,16108,2023-08-27,08:04:23,1056,118.7,3,5,PayPal,65,Male,Athens,Regular,Desktop,Social Media,Completed,43,Clothing,356.1
27854,1196,2023-12-14,10:00:33,1080,99.3,3,30,Credit Card,25,Male,Athens,Premium,Desktop,Social Media,Completed,27,Electronics,297.9
27855,19751,2023-09-18,13:09:13,1067,124.7,2,5,Credit Card,45,Female,Athens,Premium,Desktop,Social Media,Completed,38,Clothing,249.4
27856,18771,2023-08-11,07:24:30,1070,93.4,2,5,Credit Card,38,Female,Athens,Premium,Mobile,Referral,Completed,59,Clothing,186.8
27857,3244,2023-12-02,07:22:05,1003,108.85,3,15,Credit Card,29,Male,Patras,Premium,Desktop,Social Media,Completed,29,Clothing,326.54999999999995
27858,6965,2023-01-25,19:25:07,1058,103.5,2,30,Credit Card,18,Male,Athens,Premium,Desktop,Social Media,Completed,5,Sports,207.0
27859,9744,2023-08-24,03:42:10,1045,115.4,2,20,Credit Card,28,Male,Athens,Premium,Mobile,Social Media,Completed,7,Electronics,230.8
27860,1827,2023-12-24,20:54:09,1040,131.5,4,25,Credit Card,47,Male,Athens,Premium,Desktop,Social Media,Completed,16,Books,526.0
27861,28646,2023-12-19,10:59:41,1035,143.2,2,20,Credit Card,55,Female,Athens,Premium,Desktop,Social Media,Pending,20,Clothing,286.4
27862,11131,2023-09-17,19:38:55,1016,149.3,3,5,Credit Card,30,Male,Athens,Premium,Mobile,Referral,Completed,16,Books,447.90000000000003
27863,2640,2023-12-10,10:44:30,1062,75.5,2,20,Credit Card,24,Male,Heraklion,Premium,Mobile,Social Media,Completed,28,Books,151.0
27864,17861,2023-09-17,15:20:23,1065,132.2,1,0,Credit Card,69,Male,Athens,Regular,Mobile,Social Media,Completed,28,Clothing,132.2
27865,14166,2023-04-09,23:28:32,1067,83.99000000000001,2,30,Credit Card,49,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,44,Electronics,167.98000000000002
27866,12779,2023-07-20,18:44:49,1049,124.1,1,5,Debit Card,46,Male,Athens,Premium,Mobile,Social Media,Completed,17,Home & Kitchen,124.1
27867,9126,2023-12-12,22:56:38,1067,122.1,2,25,PayPal,55,Male,Athens,Premium,Mobile,Organic,Completed,4,Clothing,244.2
27868,14197,2023-06-22,02:30:43,1065,78.5,1,5,Credit Card,50,Female,Patras,Premium,Desktop,Organic,Pending,14,Clothing,78.5
27869,19764,2023-09-14,07:12:50,1027,157.4,2,15,Credit Card,18,Male,Athens,Premium,Mobile,Social Media,Completed,2,Home & Kitchen,314.8
27870,17345,2023-05-17,15:45:42,1012,161.3,2,25,Credit Card,51,Male,Athens,Premium,Desktop,Social Media,Completed,7,Home & Kitchen,322.6
27871,25098,2023-04-12,20:37:27,1041,102.6,2,5,Credit Card,35,Female,Athens,Premium,Mobile,Social Media,Completed,26,Clothing,205.2
27872,6819,2023-12-21,03:14:17,1019,113.0,2,5,Credit Card,31,Male,Athens,Premium,Desktop,Social Media,Completed,12,Home & Kitchen,226.0
27873,20641,2023-08-25,12:35:32,1003,138.2,2,5,Credit Card,50,Male,Athens,Regular,Desktop,Social Media,Completed,25,Books,276.4
27874,23652,2023-12-09,14:55:13,1002,124.3,2,15,PayPal,28,Female,Athens,Regular,Desktop,Social Media,Completed,44,Clothing,248.6
27875,29314,2023-12-12,18:21:37,1032,104.64999999999999,3,25,Debit Card,56,Male,Patras,Premium,Mobile,Social Media,Completed,19,Home & Kitchen,313.95
27876,28874,2023-09-14,03:25:49,1024,60.8,4,20,Credit Card,68,Male,Athens,Premium,Mobile,Social Media,Completed,51,Home & Kitchen,243.2
27877,2032,2023-08-26,09:05:03,1058,62.75,3,10,Credit Card,58,Male,Thessaloniki,Regular,Mobile,Social Media,Completed,50,Clothing,188.25
27878,20532,2023-11-25,09:58:14,1071,108.69,1,5,Credit Card,19,Male,Thessaloniki,Regular,Mobile,Social Media,Completed,20,Home & Kitchen,108.69
27879,26760,2023-03-15,19:30:13,1081,145.9,4,5,Credit Card,20,Male,Athens,Regular,Mobile,Social Media,Completed,56,Clothing,583.6
27880,10624,2023-02-03,13:44:45,1068,116.4,2,30,Credit Card,42,Male,Athens,Premium,Desktop,Social Media,Pending,34,Sports,232.8
27881,27368,2023-08-26,21:40:00,1074,91.2,2,15,Credit Card,35,Male,Athens,Regular,Desktop,Referral,Completed,20,Sports,182.4
27882,7347,2023-12-16,05:47:58,1075,67.6,2,5,Credit Card,57,Male,Chalkida,Premium,Mobile,Social Media,Completed,12,Sports,135.2
27883,7561,2023-11-29,19:29:46,1097,105.6,2,5,Credit Card,44,Male,Athens,Premium,Desktop,Organic,Completed,5,Books,211.2
27884,27914,2023-09-14,12:00:54,1051,85.05,3,5,Debit Card,66,Female,Patras,Premium,Mobile,Social Media,Completed,52,Clothing,255.14999999999998
27885,4884,2023-03-16,08:50:26,1044,138.6,2,5,Credit Card,38,Male,Athens,Premium,Mobile,Social Media,Completed,22,Home & Kitchen,277.2
27886,25663,2023-12-01,18:04:58,1098,93.25,2,30,Credit Card,19,Female,Patras,Premium,Mobile,Social Media,Completed,28,Clothing,186.5
27887,7005,2023-12-18,20:05:58,1062,71.64999999999999,4,5,Credit Card,58,Female,Patras,Premium,Mobile,Organic,Completed,41,Clothing,286.59999999999997
27888,17415,2023-07-06,07:30:31,1051,104.14999999999999,2,10,Credit Card,55,Male,Patras,Premium,Desktop,Social Media,Completed,59,Sports,208.29999999999998
27889,15050,2023-01-26,19:30:03,1070,84.0,1,5,Credit Card,45,Male,Athens,Premium,Mobile,Social Media,Completed,28,Books,84.0
27890,21737,2023-09-14,08:42:50,1083,163.1,1,15,PayPal,32,Male,Athens,Premium,Mobile,Social Media,Completed,5,Electronics,163.1
27891,24333,2023-05-02,22:36:29,1091,138.9,3,5,Credit Card,37,Male,Athens,Regular,Mobile,Social Media,Completed,23,Books,416.70000000000005
27892,1498,2023-12-04,21:25:29,1027,82.45,2,5,Credit Card,34,Male,Heraklion,Premium,Desktop,Social Media,Completed,6,Books,164.9
27893,25393,2023-12-02,02:04:54,1053,156.0,2,5,PayPal,66,Female,Athens,Regular,Desktop,Social Media,Completed,40,Home & Kitchen,312.0
27894,15315,2023-08-24,09:56:22,1069,152.5,4,5,Credit Card,66,Female,Athens,Premium,Mobile,Social Media,Completed,57,Clothing,610.0
27895,17300,2023-08-29,00:15:39,1074,98.09,2,5,Credit Card,21,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,21,Clothing,196.18
27896,26561,2023-12-17,03:53:28,1035,115.6,1,0,Credit Card,24,Male,Athens,Premium,Mobile,Social Media,Pending,40,Home & Kitchen,115.6
27897,15221,2023-05-28,06:41:21,1050,66.64999999999999,2,5,Credit Card,35,Female,Chalkida,Regular,Desktop,Social Media,Pending,40,Clothing,133.29999999999998
27898,9288,2023-06-12,06:13:21,1013,99.9,2,25,Credit Card,42,Male,Athens,Premium,Desktop,Social Media,Completed,58,Clothing,199.8
27899,25383,2023-05-08,14:21:56,1044,112.3,2,5,Credit Card,41,Male,Athens,Premium,Mobile,Social Media,Completed,25,Clothing,224.6
27900,13038,2023-01-12,17:03:54,1095,100.4,2,5,Credit Card,23,Female,Athens,Regular,Mobile,Social Media,Completed,19,Clothing,200.8
27901,22368,2023-12-06,05:49:27,1051,99.3,2,30,Credit Card,32,Female,Athens,Premium,Desktop,Organic,Completed,50,Clothing,198.6
27902,17014,2023-11-29,18:45:20,1020,81.9,2,30,Credit Card,27,Female,Athens,Premium,Desktop,Social Media,Completed,12,Clothing,163.8
27903,12866,2023-09-23,04:55:17,1082,133.99,4,5,Credit Card,48,Male,Thessaloniki,Regular,Mobile,Organic,Completed,32,Sports,535.96
27904,25285,2023-01-18,20:19:30,1020,123.5,2,20,Debit Card,65,Male,Athens,Premium,Desktop,Social Media,Completed,15,Sports,247.0
27905,13982,2023-12-04,13:05:22,1002,143.0,2,0,Credit Card,26,Male,Athens,Premium,Desktop,Social Media,Completed,43,Books,286.0
27906,5615,2023-02-03,15:59:47,1086,140.4,2,5,Credit Card,66,Male,Athens,Premium,Mobile,Social Media,Completed,24,Sports,280.8
27907,14759,2023-01-22,05:07:56,1054,166.5,2,15,Credit Card,23,Male,Athens,Regular,Mobile,Social Media,Completed,9,Clothing,333.0
27908,19016,2023-12-06,00:59:49,1076,187.0,1,5,Credit Card,52,Male,Athens,Regular,Desktop,Social Media,Completed,21,Sports,187.0
27909,13599,2023-11-23,00:09:20,1096,52.1,2,5,Credit Card,18,Male,Chalkida,Premium,Desktop,Referral,Completed,51,Books,104.2
27910,22154,2023-01-14,17:51:39,1075,139.7,1,5,Credit Card,39,Male,Athens,Regular,Mobile,Social Media,Completed,41,Home & Kitchen,139.7
27911,4878,2023-12-15,21:40:47,1003,167.9,2,5,Credit Card,38,Male,Athens,Regular,Mobile,Social Media,Completed,42,Electronics,335.8
27912,28388,2023-11-27,04:32:27,1028,85.85,4,5,Credit Card,19,Male,Patras,Premium,Mobile,Social Media,Pending,27,Home & Kitchen,343.4
27913,19204,2023-08-05,02:14:53,1053,109.55,2,15,Credit Card,38,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,41,Home & Kitchen,219.1
27914,13514,2023-01-29,22:34:06,1054,100.5,4,5,Credit Card,35,Male,Athens,Regular,Mobile,Social Media,Completed,17,Books,402.0
27915,6319,2023-05-07,09:05:41,1003,114.9,3,5,Credit Card,36,Male,Athens,Premium,Desktop,Social Media,Completed,57,Home & Kitchen,344.70000000000005
27916,6743,2023-04-30,08:26:36,1024,146.0,2,5,PayPal,63,Male,Athens,Regular,Desktop,Social Media,Completed,35,Electronics,292.0
27917,2596,2023-12-20,04:07:03,1017,137.5,4,5,Credit Card,20,Female,Athens,Regular,Mobile,Social Media,Completed,55,Electronics,550.0
27918,19905,2023-05-09,06:05:41,1064,117.5,3,5,Credit Card,67,Male,Athens,Premium,Desktop,Social Media,Completed,50,Sports,352.5
27919,2627,2023-12-13,08:18:52,1042,102.8,2,10,Credit Card,22,Male,Athens,Regular,Mobile,Social Media,Completed,27,Sports,205.6
27920,13429,2023-05-06,00:46:31,1027,120.7,3,0,Credit Card,47,Male,Athens,Regular,Desktop,Referral,Completed,14,Sports,362.1
27921,22077,2023-11-25,23:44:43,1030,92.7,1,15,Credit Card,32,Male,Patras,Premium,Mobile,Social Media,Completed,37,Electronics,92.7
27922,15072,2023-12-15,09:50:06,1022,68.2,2,5,Credit Card,63,Male,Thessaloniki,Regular,Mobile,Social Media,Completed,9,Sports,136.4
27923,8172,2023-09-08,01:09:10,1025,110.5,4,30,Credit Card,60,Male,Athens,Premium,Desktop,Referral,Completed,7,Home & Kitchen,442.0
27924,4585,2023-10-20,08:13:16,1056,110.19,2,5,Credit Card,31,Male,Chalkida,Premium,Desktop,Organic,Canceled,9,Clothing,220.38
27925,23921,2023-11-29,02:05:54,1030,116.0,2,10,Credit Card,33,Female,Athens,Regular,Desktop,Organic,Completed,45,Sports,232.0
27926,12427,2023-12-16,23:31:38,1062,129.1,2,10,Credit Card,40,Male,Athens,Premium,Desktop,Social Media,Completed,23,Sports,258.2
27927,19642,2023-01-22,17:42:35,1031,79.55,2,20,Debit Card,58,Male,Chalkida,Premium,Desktop,Social Media,Completed,32,Home & Kitchen,159.1
27928,22511,2023-12-23,22:52:54,1069,90.8,2,30,Credit Card,47,Male,Athens,Premium,Desktop,Social Media,Completed,50,Home & Kitchen,181.6
27929,6301,2023-08-19,15:42:58,1048,127.5,4,0,Credit Card,22,Male,Athens,Regular,Mobile,Referral,Completed,53,Clothing,510.0
27930,16085,2023-12-18,04:41:14,1061,46.0,3,25,Credit Card,25,Male,Athens,Premium,Desktop,Social Media,Completed,21,Books,138.0
27931,17940,2023-09-05,08:01:53,1045,78.99000000000001,4,10,Credit Card,41,Male,Patras,Premium,Desktop,Social Media,Completed,10,Electronics,315.96000000000004
27932,3869,2023-07-20,02:57:44,1097,126.4,2,5,Credit Card,25,Male,Athens,Premium,Mobile,Social Media,Completed,56,Books,252.8
27933,23101,2023-01-13,08:21:10,1084,101.89,2,5,Credit Card,47,Male,Heraklion,Premium,Mobile,Social Media,Completed,47,Sports,203.78
27934,15930,2023-08-27,08:42:48,1040,95.25,3,5,Credit Card,20,Male,Thessaloniki,Premium,Mobile,Social Media,Completed,16,Home & Kitchen,285.75
27935,10493,2023-12-12,09:04:10,1059,110.0,2,5,Credit Card,32,Male,Athens,Premium,Desktop,Referral,Completed,15,Books,220.0
27936,5830,2023-12-02,17:07:13,1066,124.2,4,5,Credit Card,35,Male,Athens,Premium,Mobile,Social Media,Completed,41,Home & Kitchen,496.8
27937,13068,2023-08-20,16:57:47,1059,163.3,2,30,Credit Card,68,Female,Athens,Premium,Desktop,Social Media,Completed,4,Clothing,326.6
27938,5255,2023-08-24,06:11:00,1079,74.9,1,5,Credit Card,26,Male,Athens,Regular,Mobile,Social Media,Completed,31,Books,74.9
27939,21242,2023-01-10,09:30:43,1022,156.4,2,5,PayPal,59,Male,Athens,Premium,Mobile,Social Media,Completed,40,Clothing,312.8
27940,13811,2023-12-14,21:34:48,1062,122.1,1,5,Credit Card,23,Male,Athens,Premium,Desktop,Social Media,Completed,22,Home & Kitchen,122.1
27941,13237,2023-08-22,15:42:07,1089,96.95,3,25,Credit Card,38,Male,Thessaloniki,Premium,Desktop,Organic,Completed,2,Books,290.85
27942,15247,2023-12-17,02:12:12,1032,79.59,3,25,Credit Card,36,Female,Heraklion,Premium,Mobile,Social Media,Completed,59,Clothing,238.77
27943,2257,2023-12-21,23:34:54,1006,210.8,2,5,Credit Card,39,Male,Athens,Regular,Mobile,Social Media,Completed,33,Books,421.6
27944,22308,2023-08-21,12:58:08,1035,74.19,2,5,Debit Card,37,Male,Thessaloniki,Premium,Desktop,Social Media,Completed,3,Sports,148.38
27945,28040,2023-11-30,02:49:53,1099,106.6,3,30,Credit Card,55,Male,Athens,Premium,Mobile,Social Media,Completed,5,Books,319.79999999999995
27946,8612,2023-02-01,00:26:12,1090,100.4,2,15,Credit Card,36,Male,Thessaloniki,Regular,Mobile,Social Media,Completed,11,Sports,200.8
27947,22467,2023-12-11,20:13:04,1076,142.4,4,30,Credit Card,51,Male,Athens,Premium,Mobile,Referral,Completed,29,Clothing,569.6
27948,3234,2023-03-26,07:58:08,1024,125.5,3,5,Credit Card,27,Male,Athens,Regular,Mobile,Social Media,Completed,43,Books,376.5
27949,8680,2023-12-13,21:15:32,1041,62.1,4,5,Credit Card,25,Male,Athens,Regular,Mobile,Social Media,Completed,6,Home & Kitchen,248.4
27950,6065,2023-03-30,04:23:58,1065,109.5,2,5,PayPal,53,Male,Athens,Regular,Desktop,Social Media,Completed,53,Home & Kitchen,219.0
27951,21442,2023-12-10,01:11:12,1046,77.4,2,0,Credit Card,18,Female,Heraklion,Premium,Mobile,Social Media,Pending,57,Clothing,154.8
27952,11371,2023-08-06,06:20:48,1097,147.7,2,0,Credit Card,50,Female,Athens,Regular,Mobile,Social Media,Completed,51,Clothing,295.4
27953,7327,2023-12-05,18:33:29,1006,80.4,2,5,Debit Card,18,Female,Athens,Premium,Desktop,Social Media,Completed,57,Home & Kitchen,160.8
27954,9475,2023-09-24,14:29:44,1013,179.3,2,5,Credit Card,63,Male,Athens,Premium,Desktop,Social Media,Completed,40,Books,358.6
27955,8381,2023-12-14,15:13:08,1088,70.5,4,5,Credit Card,32,Male,Athens,Regular,Mobile,Social Media,Completed,5,Clothing,282.0
27956,2878,2023-05-04,01:01:43,1096,74.2,2,30,Credit Card,19,Male,Athens,Premium,Desktop,Social Media,Canceled,42,Sports,148.4
27957,3969,2023-01-21,05:37:31,1025,117.4,1,20,Credit Card,43,Male,Athens,Premium,Mobile,Social Media,Completed,48,Sports,117.4
27958,2847,2023-04-09,08:39:44,1088,99.9,2,5,Credit Card,53,Female,Athens,Regular,Mobile,Organic,Completed,11,Electronics,199.8
27959,22075,2023-12-06,12:23:49,1084,110.14999999999999,2,15,Credit Card,53,Female,Heraklion,Premium,Mobile,Social Media,Completed,18,Home & Kitchen,220.29999999999998
27960,10405,2023-12-10,16:39:41,1053,82.05,1,5,Credit Card,59,Female,Chalkida,Regular,Desktop,Social Media,Completed,27,Electronics,82.05
27961,26973,2023-12-18,06:33:56,1054,70.1,4,0,Credit Card,30,Female,Athens,Regular,Desktop,Social Media,Completed,10,Clothing,280.4
27962,28486,2023-01-18,07:53:36,1044,140.6,2,5,Credit Card,57,Female,Athens,Regular,Mobile,Organic,Completed,9,Clothing,281.2
